Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InBoUTJwTXVLSDFtakxfdkI0R2wtV0lLWHJMd0FBTmhfRmlIZ0RPRXk5alEifQ.ENXTcmKc__iEHiyOSBZ-YET3LB7waHa7sFGlmnTqjwQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InVhVlphZ25xTk5ycmc5X3VJVV9OQTZFbkpkejg0ZGo4M3FxWVIxOHJneVUifQ.u4dpo7TgrqKIIpuWOc5XATr3LnPFX39EiGDiPS0ovxE&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /admin/userpermission/change/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkNPemozUmY5c2lPcWtSSFVlSXZ3MHZBbG5HN2thYVQ0WkVfM3pnc19ucGsifQ.20didBl00Er3SzMh7lPQxOb88xcLjf2T4P75OC9Bab0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkxiXzhSd0M0OW9hbG9LZmdvejdVTFppaXpsNVg1aTRyMmRObnhleGdBN28ifQ.6Jv4ume3ph5pWgyZBMH_VKuIgTiXrLEe3XjEnk68bj8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InEzYW9NS0dOR085WWxKNk5IWGVKSzhFQW9tOE9Xb2lsZFpvbEJFNXN0UE0ifQ.jxYtoDk1Xo9b5MnoEJ8xS_KuhxIdUpKwYjW-VW_jN64&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkxiXzhSd0M0OW9hbG9LZmdvejdVTFppaXpsNVg1aTRyMmRObnhleGdBN28ifQ.6Jv4ume3ph5pWgyZBMH_VKuIgTiXrLEe3XjEnk68bj8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InEzYW9NS0dOR085WWxKNk5IWGVKSzhFQW9tOE9Xb2lsZFpvbEJFNXN0UE0ifQ.jxYtoDk1Xo9b5MnoEJ8xS_KuhxIdUpKwYjW-VW_jN64&u_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkxiXzhSd0M0OW9hbG9LZmdvejdVTFppaXpsNVg1aTRyMmRObnhleGdBN28ifQ.6Jv4ume3ph5pWgyZBMH_VKuIgTiXrLEe3XjEnk68bj8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkNRQjhiOUtldU01alZWTHZXVmNSQmRuTEpzdnA3UVBfd1VRaXJlOHFwSjAifQ.fgr1FvBlK5G3s5UgY-dwKnQ5yq-OSwErkA9Y81KDjTg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImlVTVJWTlU1UUVtNVE5WUotSXJ2Rm9rNlJfQTJiMnZsOHdJbFRJSEx2OGcifQ.YgbFt97gkiCfqLUmwKFhmXHJhEAdAtatIytPZoIQjng&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkhqMHlTbUFjN2NqRHZrVEJsZl9Vb0hJcEk3eXZHX2pTMjhlYmI5SmVCZlUifQ.7N1ImtaC_yBunuB415HPlCS4uNtfEsMOhy5jEXR5PDI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/logout/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlBuejhkMHFETlBfaFR6OGNuM1BkTXdBWWtUUVFINUVmYWhnUU1NdkdReEkifQ.w1_rSBlCLdR63pOvQUQ7b-0Blg0Y05Ra_3evIwhzTPU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IldYVVNFWmp2Rk5yOWJoVWVlVzFzb0VQWUdseGEwVTctaXZESlE4S0EtUE0ifQ.NkKFc84lmAeXCxX3o1-EYsv5Ok3k1f-yx8GdJ0E-G6U&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IldYVVNFWmp2Rk5yOWJoVWVlVzFzb0VQWUdseGEwVTctaXZESlE4S0EtUE0ifQ.NkKFc84lmAeXCxX3o1-EYsv5Ok3k1f-yx8GdJ0E-G6U&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlNBWEY3cXFfVlRUc2VrV0JINEdDN3FNNldfZzJkTzdpZmhZZEM5eklNcWsifQ.rSVy4OL3rKWH1Y-rBDLO2T4YqmKbLAxpNSw-_vtUZYs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkF2UHhWY283OXRSZ0hKS0tWdEdUa3NSM1ZsTkNBLVFERGZNSlZFRWVKMEkifQ.usn5ldE7exRcYUMDq23rSoeefJT-Ht8BmMCyPo_u4EY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImlwanMzQm5KaWhvY2F1aHMzLUpDVGVDeVkyME1BdGNMYlpiMEd4NWhKMFkifQ.vqxPmW8FBKFYuyR8zOS0AAOKPs_6bjH7e3rioL428-o&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6Ikw0eFZkZmdjWVNVNlQ5MGFJRHkwNlJXSGJXZVJZNGU2V0J6RTIzUlZnT0EifQ.K6ikN6Z2DHtBAeWu1jYaHyK9cY9jxlvMGmzIYB2EhXY&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjo0LCJ0b2tlbl9pZCI6ImxZV2ZrUTdjbEg4S2RIZDY1SWFZQlJ2QjdLOUllN0RWZkJXanF0M01pcFUifQ.O6iJvP8hHBviGos7X9fgD9HfurpXF4RtruJ6j7HU6gM&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Il9XZXRSZ1NydWIwRGhTeEJGNE00aEU2Tk5oa19scUFWVlN0aF81dV80WEEifQ.a2Mi3hZWq8BmVwwJwwi-45YKOXldmEtAh7RtIOQ1cWo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6Ik9LaXRweEhjbzNlQlBEUEZEUmFEZ2FEeGl1cTA5eGE0dXJuU3g0MF9rNGsifQ.11sAtks2RDBfbY_GS47U18YU8E4wp8b9cXlx7Fs9trY&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjo0LCJ0b2tlbl9pZCI6ImpldWpENjRUMXRFTjE0QlRSYUdkOHczdWtlZC1DOU5WZEc5aTVnamJIWVkifQ.y08SkrV5aOl0UZCpmDujdWGEi_Bj-LUAvzvwUp--Ql4&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkVJcXNmWTVtWGo5OGZHNXE2eGlfdFRHdVRIQzlhRm1GcXhHQ082MURlUEkifQ.oaXSDhUFqR6vaN5eQEJqtevuctKeGev01wT58CaSz9k&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6IjhhamJFazR4NGpaM1Bad29qSTJzN2x1anJCaG45ZHdHMjllUmo4dktRZ0EifQ.xREtJhGxc6bK42luooD-N3c-SQjmr-UR3u8zizu2YCo&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjo0LCJ0b2tlbl9pZCI6IlRDdklibHNENWdHeXY0TEU3ODZqXy1Rbl93WTlBQlpBNENIUDMtMWVHLXMifQ.JMhEY5RgXFgTGpx165ZY2arPKTR_zsN8IwoEJ-P6wgo&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjZfX0VVSlROaFBNckZWdDRTaE5CWUtKMFlRMGNlWUp3eEI1N0lWdk9qcE0ifQ.nFKGwF50Zm0tL-qOuwI2LSR7vfP7-D76Im-BkAe2o6M&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjozLCJ0b2tlbl9pZCI6IkRPcXI0RngzRjZJQWFLTG9ZMUVXSDBfT0ppUHNxVjA5WlRaTG1DbXVScXcifQ.hPtMYqv3Y1szisYeXrwMEbUIp10jU07EGgTBoPMVnhU&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjo0LCJ0b2tlbl9pZCI6IjdOMXdOUGxqYXZNdExfU3hPM0RqQnZDLVZYb0R2dnRCRm13TVVIQXV0Qm8ifQ.nwYda4orkYjpg-lkpoTiUwjz25_cXLQT2NwM0THdJlc&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ilh0Y2dyZms2UDU2bkQzVUt3YkJsUUt5RVFUZWV5UDJGUnhNeGZmUlhOWU0ifQ.nMB-tA55NhNOBR2CP2_ulMpc-gw_HYPGme96lKGfILo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InhfOUZTZTlHNUI2TVJmZ3lfXy1UMkt3WHVLZ09mUUVDU3ZKRzRhV24wd1UifQ.11yZ3XvqGgM5I3_RGrR4cNeTBH_FtTDECVdHowFC1UA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:12] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InhfOUZTZTlHNUI2TVJmZ3lfXy1UMkt3WHVLZ09mUUVDU3ZKRzRhV24wd1UifQ.11yZ3XvqGgM5I3_RGrR4cNeTBH_FtTDECVdHowFC1UA HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InQxVkpDMXVqRzRlQ3JQbWJrX2lKcklxTlhhVERpc1ozcG12eVJUQU5aR00ifQ.EKAIH-83FpMArydOjw9XsENLMv7oUxuVMRswZn_HGfI HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "POST /auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkZyTk40aWI4Zmx0UzlNRnVnSTNnTklqY21yYkhWcVFTWDRtcG5oQWU2ajAifQ.PqCwu27CiS9_pXN782kTp9moGkgzgp8Gj87O6przOao&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:15] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:15] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:15] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IlpGYTczQk1mUVJEYnNVRE5rOER3S2doZ0RZRVFmNTBhRU5IQ2pWbFVIcUkifQ.nWu2kw3QsS2QRHdbzCQuQUaa8mZlqQXCrJkRLMfnhgI&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:15] "POST /channel/join/v2 HTTP/1.1" 200 -
