Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:51:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:52] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:54] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:54] "POST //channels/create/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:51:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:57] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:57] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:57] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:51:58] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:01] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:03] "POST //auth/passwordreset/reset/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:03] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:03] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:03] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:06] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:06] "POST //auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:06] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:06] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:08] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlBKWTFWOW8xNGlqNWNMaTJabGx0dmlBa040Q1E4TDQ4c3ZNWVVManMzOTAifQ.6h9X9Pyhdp_A8Iw8f959dsVCx2X8MGmn9zpH9itCJ7g&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6Im5QeXBMN2xvbTlmamg1TWtESFNKYl90MUxZUklYTGlTWkU5ZjBEbmpGMmsifQ.LkgopA6nIA-FW_a1usz3oSIL1xTkGkn_4AyDk4t7ZSI&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Im9BaUpmSHR0Njl0UElVazlOVDNPdTV5endpNmR4a0c0bFV6TW43VV9aTDAifQ.ay98U5Hybux7p0OaUktrJcQkMy85eR1iDhyloBHe6Lk&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InQzclo5VHhWTVhpcGZZRXpITmY0dEdIS2haSmluOGlpSE1Wd1BHckpEc1UifQ.QpvRJ44P9tKfGPmLF3abAV5FHUKEg0WhAAm5xfkj1xU&channel_id=9999 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InhRMDNlWGxPWUJ5cXoxS2k3dm9wQUFhaTRPbU9KUmRKY2VkZXRnVTJOSEEifQ.95QTgtL1E03Iy_tvjuTPsYwuG9tbAOkscAHvmEDLhGw&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImhoT0pjejl1VGo1aV9CWlVicktLbEY0U0Z3a2pOYkhZY1VYVkNVUjFwalkifQ.1xgQ3tWjY3DPTavCCxjg2rnc886Y3uKfurbMp1_gBI0&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=asfapasokfapok&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjlETDNoTkNVUTVzTThBaG9abk5PbXA2SGZNZ3lFSUNoVlRVOFJyZVVueXMifQ.0juRvcGiGd1_jsAmKGDKGN4mxHYrat4tELl6c8hmY3M&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //admin/user/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ild0bjVIWEZnMFhUWVRHWlZLcXBrY0gxQ19VSFhtcWFZaENGZFptVlBOYmcifQ.IPdCGea6VrHyZzsw9oa2Lv6LrRJDdeSENdcVI6kmD0M HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "GET //channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ild0bjVIWEZnMFhUWVRHWlZLcXBrY0gxQ19VSFhtcWFZaENGZFptVlBOYmcifQ.IPdCGea6VrHyZzsw9oa2Lv6LrRJDdeSENdcVI6kmD0M HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:09] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6InF0MVNLNzVYZ3NLRnl1SWJVR0Rsby1wSUZfcDF3Z05WcmlJc1Y0RXBreE0ifQ.sRM4c3tRnIKCmmiFu1VXHyjqG4LvzSPFLBcGWr-iQyg&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImQ4Y2N6QnBCZ2FpaF8wX3JmcnhKR2VPOGJ4aERNYXFLRTVWMF8yd2liSjQifQ.1ysbjlShw0Ya2imK4MxpGU-Jg6-KMND-qyeZJItJrBM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "GET //channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImQ4Y2N6QnBCZ2FpaF8wX3JmcnhKR2VPOGJ4aERNYXFLRTVWMF8yd2liSjQifQ.1ysbjlShw0Ya2imK4MxpGU-Jg6-KMND-qyeZJItJrBM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:10] "POST //auth/register/v2 HTTP/1.1" 200 -
